2016-12-09 12:27:09	0f1c79818040d6247bc7af177e1dabb8.58410007080bc7.62149409	122.212.217.82	122x212x217x82.ap122.ftth.ucom.ne.jp	/bc/iswcapp/%7B%22tab%22%3A%22AfterFiver%22%2C%22event%22%3A%22mainpageShow%22%2C%22time%22%3A%222016-12-09%2012%3A27%3A09%3A027%22%7D/x.js	Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.99 Safari/537.36
2016-12-09 15:20:28	ae61fb4d6920fd1e98401a8e80c7d6e9.584a3e6974b8f0.81083372	58.93.127.7	i58-93-127-7.s41.a013.ap.plala.or.jp	/bc/iswcapp/%7B%22tab%22%3A%22JapaneseCapture%22%2C%22event%22%3A%22gcvAPI%22%2C%22time%22%3A%222016-12-09%2015%3A20%3A29%3A176%22%7D/x.js	Mozilla/5.0 (Linux; Android 6.0.1; P024 Build/MMB29M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/49.0.2623.108 Mobile Safari/537.36
2016-12-09 15:20:47	ae61fb4d6920fd1e98401a8e80c7d6e9.584a3e6974b8f0.81083372	58.93.127.7	i58-93-127-7.s41.a013.ap.plala.or.jp	/bc/iswcapp/%7B%22tab%22%3A%22JapaneseCapture%22%2C%22event%22%3A%22select%22%2C%22string%22%3A%22%E3%82%AB%E3%83%AC%E3%83%BC%22%2C%22time%22%3A%222016-12-09%2015%3A20%3A47%3A831%22%7D/x.js	Mozilla/5.0 (Linux; Android 6.0.1; P024 Build/MMB29M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/49.0.2623.108 Mobile Safari/537.36
2016-12-09 15:20:47	ae61fb4d6920fd1e98401a8e80c7d6e9.584a3e6974b8f0.81083372	58.93.127.7	i58-93-127-7.s41.a013.ap.plala.or.jp	/bc/iswcapp/%7B%22tab%22%3A%22JapaneseCapture%22%2C%22event%22%3A%22select%22%2C%22string%22%3A%22%E3%82%AB%E3%83%AC%E3%83%BC%E3%83%A9%E3%82%A4%E3%82%B9%22%2C%22time%22%3A%222016-12-09%2015%3A20%3A48%3A425%22%7D/x.js	Mozilla/5.0 (Linux; Android 6.0.1; P024 Build/MMB29M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/49.0.2623.108 Mobile Safari/537.36
2016-12-09 15:20:50	ae61fb4d6920fd1e98401a8e80c7d6e9.584a3e6974b8f0.81083372	58.93.127.7	i58-93-127-7.s41.a013.ap.plala.or.jp	/bc/iswcapp/%7B%22tab%22%3A%22JapaneseCapture%22%2C%22event%22%3A%22search%22%2C%22string%22%3A%22%E3%82%AB%E3%83%AC%E3%83%BC%E3%83%A9%E3%82%A4%E3%82%B9%22%2C%22time%22%3A%222016-12-09%2015%3A20%3A51%3A136%22%7D/x.js	Mozilla/5.0 (Linux; Android 6.0.1; P024 Build/MMB29M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/49.0.2623.108 Mobile Safari/537.36
2016-12-09 15:20:54	ae61fb4d6920fd1e98401a8e80c7d6e9.584a3e6974b8f0.81083372	58.93.127.7	i58-93-127-7.s41.a013.ap.plala.or.jp	/bc/iswcapp/%7B%22tab%22%3A%22JapaneseCapture%22%2C%22event%22%3A%22detailShow%22%2C%22string%22%3A%22%E3%82%AB%E3%83%AC%E3%83%BC%E3%83%A9%E3%82%A4%E3%82%B9%22%2C%22recipes%22%3A%5B%22R2529%22%5D%2C%22VOD%22%3A%5B%5D%2C%22time%22%3A%222016-12-09%2015%3A20%3A55%3A291%22%7D/x.js	Mozilla/5.0 (Linux; Android 6.0.1; P024 Build/MMB29M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/49.0.2623.108 Mobile Safari/537.36
2016-12-09 15:21:02	ae61fb4d6920fd1e98401a8e80c7d6e9.584a3e6974b8f0.81083372	58.93.127.7	i58-93-127-7.s41.a013.ap.plala.or.jp	/bc/iswcapp/%7B%22tab%22%3A%22JapaneseCapture%22%2C%22event%22%3A%22recipeSelect%22%2C%22string%22%3A%22%E3%82%AB%E3%83%AC%E3%83%BC%E3%83%A9%E3%82%A4%E3%82%B9%22%2C%22recipe%22%3A%22R2529%22%2C%22time%22%3A%222016-12-09%2015%3A21%3A03%3A325%22%7D/x.js	Mozilla/5.0 (Linux; Android 6.0.1; P024 Build/MMB29M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/49.0.2623.108 Mobile Safari/537.36
2016-12-09 15:21:26	ae61fb4d6920fd1e98401a8e80c7d6e9.584a3e6974b8f0.81083372	58.93.127.7	i58-93-127-7.s41.a013.ap.plala.or.jp	/bc/iswcapp/%7B%22tab%22%3A%22JapaneseCapture%22%2C%22event%22%3A%22mainpageShow%22%2C%22time%22%3A%222016-12-09%2015%3A21%3A26%3A853%22%7D/x.js	Mozilla/5.0 (Linux; Android 6.0.1; P024 Build/MMB29M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/49.0.2623.108 Mobile Safari/537.36
2016-12-09 15:21:56	ae61fb4d6920fd1e98401a8e80c7d6e9.584a3e6974b8f0.81083372	58.93.127.7	i58-93-127-7.s41.a013.ap.plala.or.jp	/bc/iswcapp/%7B%22tab%22%3A%22JapaneseCapture%22%2C%22event%22%3A%22gcvAPI%22%2C%22time%22%3A%222016-12-09%2015%3A21%3A57%3A135%22%7D/x.js	Mozilla/5.0 (Linux; Android 6.0.1; P024 Build/MMB29M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/49.0.2623.108 Mobile Safari/537.36
2016-12-09 15:22:11	ae61fb4d6920fd1e98401a8e80c7d6e9.584a3e6974b8f0.81083372	58.93.127.7	i58-93-127-7.s41.a013.ap.plala.or.jp	/bc/iswcapp/%7B%22tab%22%3A%22JapaneseCapture%22%2C%22event%22%3A%22select%22%2C%22string%22%3A%22%E3%81%99%22%2C%22time%22%3A%222016-12-09%2015%3A22%3A12%3A027%22%7D/x.js	Mozilla/5.0 (Linux; Android 6.0.1; P024 Build/MMB29M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/49.0.2623.108 Mobile Safari/537.36
2016-12-09 15:22:12	ae61fb4d6920fd1e98401a8e80c7d6e9.584a3e6974b8f0.81083372	58.93.127.7	i58-93-127-7.s41.a013.ap.plala.or.jp	/bc/iswcapp/%7B%22tab%22%3A%22JapaneseCapture%22%2C%22event%22%3A%22select%22%2C%22string%22%3A%22%E3%81%99%E3%83%A9%E3%81%A0%E3%83%84%E5%92%A2%E3%82%A6%22%2C%22time%22%3A%222016-12-09%2015%3A22%3A13%3A273%22%7D/x.js	Mozilla/5.0 (Linux; Android 6.0.1; P024 Build/MMB29M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/49.0.2623.108 Mobile Safari/537.36
2016-12-09 15:22:13	ae61fb4d6920fd1e98401a8e80c7d6e9.584a3e6974b8f0.81083372	58.93.127.7	i58-93-127-7.s41.a013.ap.plala.or.jp	/bc/iswcapp/%7B%22tab%22%3A%22JapaneseCapture%22%2C%22event%22%3A%22select%22%2C%22string%22%3A%22%E3%81%99%E3%83%A9%E3%81%A0%E3%83%84%E5%92%A2%E3%82%A6%E3%81%99%22%2C%22time%22%3A%222016-12-09%2015%3A22%3A14%3A341%22%7D/x.js	Mozilla/5.0 (Linux; Android 6.0.1; P024 Build/MMB29M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/49.0.2623.108 Mobile Safari/537.36
2016-12-09 15:22:14	ae61fb4d6920fd1e98401a8e80c7d6e9.584a3e6974b8f0.81083372	58.93.127.7	i58-93-127-7.s41.a013.ap.plala.or.jp	/bc/iswcapp/%7B%22tab%22%3A%22JapaneseCapture%22%2C%22event%22%3A%22select%22%2C%22string%22%3A%22%E3%81%99%E3%83%A9%E3%81%A0%E3%83%84%E5%92%A2%E3%82%A6%E3%81%99%E3%81%84%E3%81%9F%E3%82%81%22%2C%22time%22%3A%222016-12-09%2015%3A22%3A14%3A811%22%7D/x.js	Mozilla/5.0 (Linux; Android 6.0.1; P024 Build/MMB29M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/49.0.2623.108 Mobile Safari/537.36
2016-12-09 15:22:15	ae61fb4d6920fd1e98401a8e80c7d6e9.584a3e6974b8f0.81083372	58.93.127.7	i58-93-127-7.s41.a013.ap.plala.or.jp	/bc/iswcapp/%7B%22tab%22%3A%22JapaneseCapture%22%2C%22event%22%3A%22select%22%2C%22string%22%3A%22%E3%81%99%E3%83%A9%E3%81%A0%E3%83%84%E5%92%A2%E3%82%A6%E3%81%99%E3%81%84%E3%81%9F%E3%82%81%E9%87%8E%E8%8F%9C%22%2C%22time%22%3A%222016-12-09%2015%3A22%3A15%3A954%22%7D/x.js	Mozilla/5.0 (Linux; Android 6.0.1; P024 Build/MMB29M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/49.0.2623.108 Mobile Safari/537.36
2016-12-09 15:22:16	ae61fb4d6920fd1e98401a8e80c7d6e9.584a3e6974b8f0.81083372	58.93.127.7	i58-93-127-7.s41.a013.ap.plala.or.jp	/bc/iswcapp/%7B%22tab%22%3A%22JapaneseCapture%22%2C%22event%22%3A%22select%22%2C%22string%22%3A%22%E3%81%99%E3%83%A9%E3%81%A0%E3%83%84%E5%92%A2%E3%82%A6%E3%81%99%E3%81%84%E3%81%9F%E3%82%81%E9%87%8E%E8%8F%9C%E3%83%A9%E3%81%A0%E3%83%84%E5%92%A2%E3%82%A6%22%2C%22time%22%3A%222016-12-09%2015%3A22%3A16%3A761%22%7D/x.js	Mozilla/5.0 (Linux; Android 6.0.1; P024 Build/MMB29M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/49.0.2623.108 Mobile Safari/537.36
2016-12-09 15:22:16	ae61fb4d6920fd1e98401a8e80c7d6e9.584a3e6974b8f0.81083372	58.93.127.7	i58-93-127-7.s41.a013.ap.plala.or.jp	/bc/iswcapp/%7B%22tab%22%3A%22JapaneseCapture%22%2C%22event%22%3A%22select%22%2C%22string%22%3A%22%E3%81%99%E3%83%A9%E3%81%A0%E3%83%84%E5%92%A2%E3%82%A6%E3%81%99%E3%81%84%E3%81%9F%E3%82%81%E9%87%8E%E8%8F%9C%E3%83%A9%E3%81%A0%E3%83%84%E5%92%A2%E3%82%A6%E3%83%A9%E3%81%A0%E3%83%84%E5%92%A2%E3%82%A6%22%2C%22time%22%3A%222016-12-09%2015%3A22%3A17%3A216%22%7D/x.js	Mozilla/5.0 (Linux; Android 6.0.1; P024 Build/MMB29M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/49.0.2623.108 Mobile Safari/537.36
2016-12-09 15:22:17	ae61fb4d6920fd1e98401a8e80c7d6e9.584a3e6974b8f0.81083372	58.93.127.7	i58-93-127-7.s41.a013.ap.plala.or.jp	/bc/iswcapp/%7B%22tab%22%3A%22JapaneseCapture%22%2C%22event%22%3A%22select%22%2C%22string%22%3A%22%E3%81%99%E3%83%A9%E3%81%A0%E3%83%84%E5%92%A2%E3%82%A6%E3%81%99%E3%81%84%E3%81%9F%E3%82%81%E9%87%8E%E8%8F%9C%E3%83%A9%E3%81%A0%E3%83%84%E5%92%A2%E3%82%A6%E3%83%A9%E3%81%A0%E3%83%84%E5%92%A2%E3%82%A6%E3%83%A9%E3%81%A0%E3%83%84%E5%92%A2%E3%82%A6%22%2C%22time%22%3A%222016-12-09%2015%3A22%3A17%3A703%22%7D/x.js	Mozilla/5.0 (Linux; Android 6.0.1; P024 Build/MMB29M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/49.0.2623.108 Mobile Safari/537.36
2016-12-09 15:22:17	ae61fb4d6920fd1e98401a8e80c7d6e9.584a3e6974b8f0.81083372	58.93.127.7	i58-93-127-7.s41.a013.ap.plala.or.jp	/bc/iswcapp/%7B%22tab%22%3A%22JapaneseCapture%22%2C%22event%22%3A%22select%22%2C%22string%22%3A%22%E3%81%99%E3%83%A9%E3%81%A0%E3%83%84%E5%92%A2%E3%82%A6%E3%81%99%E3%81%84%E3%81%9F%E3%82%81%E9%87%8E%E8%8F%9C%E3%83%A9%E3%81%A0%E3%83%84%E5%92%A2%E3%82%A6%E3%83%A9%E3%81%A0%E3%83%84%E5%92%A2%E3%82%A6%E3%83%A9%E3%81%A0%E3%83%84%E5%92%A2%E3%82%A6%E3%81%99%22%2C%22time%22%3A%222016-12-09%2015%3A22%3A18%3A223%22%7D/x.js	Mozilla/5.0 (Linux; Android 6.0.1; P024 Build/MMB29M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/49.0.2623.108 Mobile Safari/537.36
2016-12-09 15:22:18	ae61fb4d6920fd1e98401a8e80c7d6e9.584a3e6974b8f0.81083372	58.93.127.7	i58-93-127-7.s41.a013.ap.plala.or.jp	/bc/iswcapp/%7B%22tab%22%3A%22JapaneseCapture%22%2C%22event%22%3A%22select%22%2C%22string%22%3A%22%E3%81%99%E3%83%A9%E3%81%A0%E3%83%84%E5%92%A2%E3%82%A6%E3%81%99%E3%81%84%E3%81%9F%E3%82%81%E9%87%8E%E8%8F%9C%E3%83%A9%E3%81%A0%E3%83%84%E5%92%A2%E3%82%A6%E3%83%A9%E3%81%A0%E3%83%84%E5%92%A2%E3%82%A6%E3%83%A9%E3%81%A0%E3%83%84%E5%92%A2%E3%82%A6%E3%81%99%E3%81%99%22%2C%22time%22%3A%222016-12-09%2015%3A22%3A18%3A953%22%7D/x.js	Mozilla/5.0 (Linux; Android 6.0.1; P024 Build/MMB29M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/49.0.2623.108 Mobile Safari/537.36
2016-12-09 15:22:18	ae61fb4d6920fd1e98401a8e80c7d6e9.584a3e6974b8f0.81083372	58.93.127.7	i58-93-127-7.s41.a013.ap.plala.or.jp	/bc/iswcapp/%7B%22tab%22%3A%22JapaneseCapture%22%2C%22event%22%3A%22select%22%2C%22string%22%3A%22%E3%81%99%E3%83%A9%E3%81%A0%E3%83%84%E5%92%A2%E3%82%A6%E3%81%99%E3%81%84%E3%81%9F%E3%82%81%E9%87%8E%E8%8F%9C%E3%83%A9%E3%81%A0%E3%83%84%E5%92%A2%E3%82%A6%E3%83%A9%E3%81%A0%E3%83%84%E5%92%A2%E3%82%A6%E3%83%A9%E3%81%A0%E3%83%84%E5%92%A2%E3%82%A6%E3%81%99%E3%81%99%E3%83%A9%E3%81%A0%E3%83%84%E5%92%A2%E3%82%A6%22%2C%22time%22%3A%222016-12-09%2015%3A22%3A19%3A471%22%7D/x.js	Mozilla/5.0 (Linux; Android 6.0.1; P024 Build/MMB29M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/49.0.2623.108 Mobile Safari/537.36
2016-12-09 15:22:25	ae61fb4d6920fd1e98401a8e80c7d6e9.584a3e6974b8f0.81083372	58.93.127.7	i58-93-127-7.s41.a013.ap.plala.or.jp	/bc/iswcapp/%7B%22tab%22%3A%22AfterFiver%22%2C%22event%22%3A%22mainpageShow%22%2C%22time%22%3A%222016-12-09%2015%3A22%3A25%3A759%22%7D/x.js	Mozilla/5.0 (Linux; Android 6.0.1; P024 Build/MMB29M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/49.0.2623.108 Mobile Safari/537.36
2016-12-09 15:22:27	ae61fb4d6920fd1e98401a8e80c7d6e9.584a3e6974b8f0.81083372	58.93.127.7	i58-93-127-7.s41.a013.ap.plala.or.jp	/bc/iswcapp/%7B%22tab%22%3A%22JapaneseCapture%22%2C%22event%22%3A%22mainpageShow%22%2C%22time%22%3A%222016-12-09%2015%3A22%3A27%3A747%22%7D/x.js	Mozilla/5.0 (Linux; Android 6.0.1; P024 Build/MMB29M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/49.0.2623.108 Mobile Safari/537.36
2016-12-09 15:22:44	ae61fb4d6920fd1e98401a8e80c7d6e9.584a3e6974b8f0.81083372	58.93.127.7	i58-93-127-7.s41.a013.ap.plala.or.jp	/bc/iswcapp/%7B%22tab%22%3A%22JapaneseCapture%22%2C%22event%22%3A%22gcvAPI%22%2C%22time%22%3A%222016-12-09%2015%3A22%3A44%3A993%22%7D/x.js	Mozilla/5.0 (Linux; Android 6.0.1; P024 Build/MMB29M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/49.0.2623.108 Mobile Safari/537.36
2016-12-09 15:23:03	ae61fb4d6920fd1e98401a8e80c7d6e9.584a3e6974b8f0.81083372	58.93.127.7	i58-93-127-7.s41.a013.ap.plala.or.jp	/bc/iswcapp/%7B%22tab%22%3A%22JapaneseCapture%22%2C%22event%22%3A%22select%22%2C%22string%22%3A%22%E8%82%89%22%2C%22time%22%3A%222016-12-09%2015%3A23%3A04%3A046%22%7D/x.js	Mozilla/5.0 (Linux; Android 6.0.1; P024 Build/MMB29M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/49.0.2623.108 Mobile Safari/537.36
2016-12-09 15:23:05	ae61fb4d6920fd1e98401a8e80c7d6e9.584a3e6974b8f0.81083372	58.93.127.7	i58-93-127-7.s41.a013.ap.plala.or.jp	/bc/iswcapp/%7B%22tab%22%3A%22JapaneseCapture%22%2C%22event%22%3A%22select%22%2C%22string%22%3A%22%E8%82%89%E3%81%86%E3%81%A9%E3%82%93%22%2C%22time%22%3A%222016-12-09%2015%3A23%3A06%3A515%22%7D/x.js	Mozilla/5.0 (Linux; Android 6.0.1; P024 Build/MMB29M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/49.0.2623.108 Mobile Safari/537.36
2016-12-09 15:23:08	ae61fb4d6920fd1e98401a8e80c7d6e9.584a3e6974b8f0.81083372	58.93.127.7	i58-93-127-7.s41.a013.ap.plala.or.jp	/bc/iswcapp/%7B%22tab%22%3A%22JapaneseCapture%22%2C%22event%22%3A%22search%22%2C%22string%22%3A%22%E8%82%89%E3%81%86%E3%81%A9%E3%82%93%22%2C%22time%22%3A%222016-12-09%2015%3A23%3A09%3A206%22%7D/x.js	Mozilla/5.0 (Linux; Android 6.0.1; P024 Build/MMB29M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/49.0.2623.108 Mobile Safari/537.36
2016-12-09 15:23:12	ae61fb4d6920fd1e98401a8e80c7d6e9.584a3e6974b8f0.81083372	58.93.127.7	i58-93-127-7.s41.a013.ap.plala.or.jp	/bc/iswcapp/%7B%22tab%22%3A%22JapaneseCapture%22%2C%22event%22%3A%22detailShow%22%2C%22string%22%3A%22%E8%82%89%E3%81%86%E3%81%A9%E3%82%93%22%2C%22recipes%22%3A%5B%5D%2C%22VOD%22%3A%5B%5D%2C%22time%22%3A%222016-12-09%2015%3A23%3A12%3A576%22%7D/x.js	Mozilla/5.0 (Linux; Android 6.0.1; P024 Build/MMB29M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/49.0.2623.108 Mobile Safari/537.36
2016-12-09 15:23:35	ae61fb4d6920fd1e98401a8e80c7d6e9.584a3e6974b8f0.81083372	58.93.127.7	i58-93-127-7.s41.a013.ap.plala.or.jp	/bc/iswcapp/%7B%22tab%22%3A%22JapaneseCapture%22%2C%22event%22%3A%22select%22%2C%22string%22%3A%22%E9%B3%A5%22%2C%22time%22%3A%222016-12-09%2015%3A23%3A35%3A664%22%7D/x.js	Mozilla/5.0 (Linux; Android 6.0.1; P024 Build/MMB29M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/49.0.2623.108 Mobile Safari/537.36
2016-12-09 15:23:36	ae61fb4d6920fd1e98401a8e80c7d6e9.584a3e6974b8f0.81083372	58.93.127.7	i58-93-127-7.s41.a013.ap.plala.or.jp	/bc/iswcapp/%7B%22tab%22%3A%22JapaneseCapture%22%2C%22event%22%3A%22select%22%2C%22string%22%3A%22%E9%B3%A5%E3%81%AA%E3%82%93%E3%81%B0%22%2C%22time%22%3A%222016-12-09%2015%3A23%3A36%3A992%22%7D/x.js	Mozilla/5.0 (Linux; Android 6.0.1; P024 Build/MMB29M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/49.0.2623.108 Mobile Safari/537.36
2016-12-09 15:23:39	ae61fb4d6920fd1e98401a8e80c7d6e9.584a3e6974b8f0.81083372	58.93.127.7	i58-93-127-7.s41.a013.ap.plala.or.jp	/bc/iswcapp/%7B%22tab%22%3A%22JapaneseCapture%22%2C%22event%22%3A%22search%22%2C%22string%22%3A%22%E9%B3%A5%E3%81%AA%E3%82%93%E3%81%B0%22%2C%22time%22%3A%222016-12-09%2015%3A23%3A40%3A062%22%7D/x.js	Mozilla/5.0 (Linux; Android 6.0.1; P024 Build/MMB29M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/49.0.2623.108 Mobile Safari/537.36
2016-12-09 15:23:42	ae61fb4d6920fd1e98401a8e80c7d6e9.584a3e6974b8f0.81083372	58.93.127.7	i58-93-127-7.s41.a013.ap.plala.or.jp	/bc/iswcapp/%7B%22tab%22%3A%22JapaneseCapture%22%2C%22event%22%3A%22detailShow%22%2C%22string%22%3A%22%E9%B3%A5%E3%81%AA%E3%82%93%E3%81%B0%22%2C%22recipes%22%3A%5B%5D%2C%22VOD%22%3A%5B%5D%2C%22time%22%3A%222016-12-09%2015%3A23%3A43%3A082%22%7D/x.js	Mozilla/5.0 (Linux; Android 6.0.1; P024 Build/MMB29M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/49.0.2623.108 Mobile Safari/537.36
2016-12-09 15:24:08	ae61fb4d6920fd1e98401a8e80c7d6e9.584a3e6974b8f0.81083372	58.93.127.7	i58-93-127-7.s41.a013.ap.plala.or.jp	/bc/iswcapp/%7B%22tab%22%3A%22JapaneseCapture%22%2C%22event%22%3A%22select%22%2C%22string%22%3A%22%E9%8D%8B%E7%84%BC%22%2C%22time%22%3A%222016-12-09%2015%3A24%3A08%3A865%22%7D/x.js	Mozilla/5.0 (Linux; Android 6.0.1; P024 Build/MMB29M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/49.0.2623.108 Mobile Safari/537.36
2016-12-09 15:24:09	ae61fb4d6920fd1e98401a8e80c7d6e9.584a3e6974b8f0.81083372	58.93.127.7	i58-93-127-7.s41.a013.ap.plala.or.jp	/bc/iswcapp/%7B%22tab%22%3A%22JapaneseCapture%22%2C%22event%22%3A%22select%22%2C%22string%22%3A%22%E9%8D%8B%E7%84%BC%E3%81%86%E3%81%A9%E3%82%93%22%2C%22time%22%3A%222016-12-09%2015%3A24%3A10%3A383%22%7D/x.js	Mozilla/5.0 (Linux; Android 6.0.1; P024 Build/MMB29M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/49.0.2623.108 Mobile Safari/537.36
2016-12-09 15:24:15	ae61fb4d6920fd1e98401a8e80c7d6e9.584a3e6974b8f0.81083372	58.93.127.7	i58-93-127-7.s41.a013.ap.plala.or.jp	/bc/iswcapp/%7B%22tab%22%3A%22JapaneseCapture%22%2C%22event%22%3A%22select%22%2C%22string%22%3A%22%E9%8D%8B%E7%84%BC%E3%81%86%E3%81%A9%E3%82%93%E9%8D%8B%E7%84%BC%22%2C%22time%22%3A%222016-12-09%2015%3A24%3A16%3A159%22%7D/x.js	Mozilla/5.0 (Linux; Android 6.0.1; P024 Build/MMB29M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/49.0.2623.108 Mobile Safari/537.36
2016-12-09 15:24:17	ae61fb4d6920fd1e98401a8e80c7d6e9.584a3e6974b8f0.81083372	58.93.127.7	i58-93-127-7.s41.a013.ap.plala.or.jp	/bc/iswcapp/%7B%22tab%22%3A%22JapaneseCapture%22%2C%22event%22%3A%22select%22%2C%22string%22%3A%22%E3%81%8A%E3%81%8B%E3%82%81%22%2C%22time%22%3A%222016-12-09%2015%3A24%3A18%3A491%22%7D/x.js	Mozilla/5.0 (Linux; Android 6.0.1; P024 Build/MMB29M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/49.0.2623.108 Mobile Safari/537.36
2016-12-09 15:24:19	ae61fb4d6920fd1e98401a8e80c7d6e9.584a3e6974b8f0.81083372	58.93.127.7	i58-93-127-7.s41.a013.ap.plala.or.jp	/bc/iswcapp/%7B%22tab%22%3A%22JapaneseCapture%22%2C%22event%22%3A%22select%22%2C%22string%22%3A%22%E3%81%8A%E3%81%8B%E3%82%81%E3%81%86%E3%81%A9%E3%82%93%22%2C%22time%22%3A%222016-12-09%2015%3A24%3A19%3A573%22%7D/x.js	Mozilla/5.0 (Linux; Android 6.0.1; P024 Build/MMB29M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/49.0.2623.108 Mobile Safari/537.36
2016-12-09 15:24:19	ae61fb4d6920fd1e98401a8e80c7d6e9.584a3e6974b8f0.81083372	58.93.127.7	i58-93-127-7.s41.a013.ap.plala.or.jp	/bc/iswcapp/%7B%22tab%22%3A%22JapaneseCapture%22%2C%22event%22%3A%22search%22%2C%22string%22%3A%22%E3%81%8A%E3%81%8B%E3%82%81%E3%81%86%E3%81%A9%E3%82%93%22%2C%22time%22%3A%222016-12-09%2015%3A24%3A20%3A421%22%7D/x.js	Mozilla/5.0 (Linux; Android 6.0.1; P024 Build/MMB29M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/49.0.2623.108 Mobile Safari/537.36
2016-12-09 15:24:22	ae61fb4d6920fd1e98401a8e80c7d6e9.584a3e6974b8f0.81083372	58.93.127.7	i58-93-127-7.s41.a013.ap.plala.or.jp	/bc/iswcapp/%7B%22tab%22%3A%22JapaneseCapture%22%2C%22event%22%3A%22detailShow%22%2C%22string%22%3A%22%E3%81%8A%E3%81%8B%E3%82%81%E3%81%86%E3%81%A9%E3%82%93%22%2C%22recipes%22%3A%5B%5D%2C%22VOD%22%3A%5B%5D%2C%22time%22%3A%222016-12-09%2015%3A24%3A23%3A424%22%7D/x.js	Mozilla/5.0 (Linux; Android 6.0.1; P024 Build/MMB29M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/49.0.2623.108 Mobile Safari/537.36
2016-12-09 15:24:39	ae61fb4d6920fd1e98401a8e80c7d6e9.584a3e6974b8f0.81083372	58.93.127.7	i58-93-127-7.s41.a013.ap.plala.or.jp	/bc/iswcapp/%7B%22tab%22%3A%22JapaneseCapture%22%2C%22event%22%3A%22select%22%2C%22string%22%3A%22%E3%82%AB%E3%83%84%E3%83%A9%E3%82%A4%E3%82%B9%22%2C%22time%22%3A%222016-12-09%2015%3A24%3A39%3A880%22%7D/x.js	Mozilla/5.0 (Linux; Android 6.0.1; P024 Build/MMB29M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/49.0.2623.108 Mobile Safari/537.36
